DATA;hora;natureza_acidente;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;endereco_cruzamento;numero_cruzamento;referencia_cruzamento;bairro_cruzamento;num_semaforo;sentido_via;tipo;descricao;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
2019-09-07;17:07:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO POSTO DISLUB/ SENTIDO OLINDA;AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE AO POSTO DISLUB/ SENTIDO OLINDA;SANTO AMARO;;SUBURBIO;COLISÃO;COLISÃO COM VÍTIMA;1;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;;Não existe;Não há placas;;Dupla;Canal;;
2019-09-07;18:26:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV BOA VIAGEM;;RUA BRUNO VELOSO;SEMÁFORO 120;AV BOA VIAGEM;;SEMÁFORO 120;BOA VIAGEM;120;CIDADE;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMA;3;;;;;;;;;0;;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Única;Faixa contínua;;
2019-09-07;19:07:00;COM VÍTIMA;FINALIZADA;PRADO;RUA SANTA EDWIRGES;;RUA PADRE TEOFILO TWORZ;PROX A IGREJA PRESBITARIANA DO PRADO;RUA SANTA EDWIRGES;;PROX A IGREJA PRESBITARIANA DO PRADO;PRADO;;;ABALROAMENTO TRANSVERSAL;ONIBUS X AUTO;1;;;;;1;;;;1;;Cruzamento;Bom;Não existe;Incompleta;Seca;;Não existe;Outras;;Única;;;
2019-09-07;19:20:00;COM VÍTIMA;FINALIZADA;MADALENA;RUA BENFICA;;;ENF AO EXTRA;RUA BENFICA;;ENF AO EXTRA;MADALENA;;;COLISÃO;MOTO X AUTO;1;1;;;;;;;;1;;Longo da via;Chuvoso;Sem defeito;Incompleta;Seca;Outros;Não existe;;40 km/h;Dupla;Não existe;;
2019-09-07;21:11:00;SEM VÍTIMA;FINALIZADA;JORDÃO;AV MARIA IRENE;170;RUA LUIZ CAMARA;ASSEMBLEIA DE DEUS;AV MARIA IRENE;170;ASSEMBLEIA DE DEUS;JORDÃO;;SUBURBIO;COLISÃO TRASEIRA;VOYAGE X FAIT UNO;2;;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Molhada;Perfeito estado;Não existe;Não há placas;;Dupla;Não existe;;
2019-09-07;21:32:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;ANTIGO AEROPORTO;AV MARECHAL MASCARENHAS DE MORAES;;ANTIGO AEROPORTO;IMBIRIBEIRA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;ENTRE 2 AUTOS, S/V;2;;;;;;;;;0;;Viaduto;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Placas Pare;;Dupla;Faixa contínua;;
2019-09-07;21:52:00;SEM VÍTIMA;FINALIZADA;ROSARINHO;AV NORTE;;RUA TREZE DE JUNHO;SEMÁFORO Nº 456;AV NORTE;;SEMÁFORO Nº 456;ROSARINHO;456;;CHOQUE OBJETO FIXO;O AUTO PASSEIO E O MEIO FIO. S/V;1;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;60 km/h;Dupla;Canteiro central;;
2019-09-08;02:20:00;SEM VÍTIMA;FINALIZADA;CAMPO GRANDE;EST DE BELEM;;;RUA ODORICO MENDES;EST DE BELEM;;RUA ODORICO MENDES;CAMPO GRANDE;26;SUBURBIO;ABALROAMENTO TRANSVERSAL;COLISÃO ENTRE DOIS AUTOS SEM VÍTIMAS.;2;;;;;;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa contínua;;
2019-09-08;04:22:00;COM VÍTIMA;FINALIZADA;SANTO AMARO;AV GOVERNADOR AGAMENON MAGALHAES;;AV DR JAYME DA FONTE;COLISAO AUTO E MOTO;AV GOVERNADOR AGAMENON MAGALHAES;;COLISAO AUTO E MOTO;SANTO AMARO;49;;COLISÃO;MOTO EVADIU-SE DO LOCAL E NÃO FOI PEGO A PLACA DELA.;1;1;;;;;;;;1;;Esquina;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa seccionada;;
2019-09-08;05:41:00;SEM VÍTIMA;FINALIZADA;MACAXEIRA;AV NORTE;;;EM FRENTE AO Nº 7787-A;AV NORTE;;EM FRENTE AO Nº 7787-A;MACAXEIRA;;SUBURBIO;CHOQUE OBJETO FIXO;VT DEPAROU-SE COM UM CHOQUE;1;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Canteiro central;;
2019-09-08;07:12:00;SEM VÍTIMA;CANCELADA;SAN MARTIN;RUA VINTE E UM DE ABRIL;;RUA COMENDADOR FRANCO FERREIRA;EM FRENTE A FARMACIA DROGASIL/GIRADOURO DE SAN MARTIN;RUA VINTE E UM DE ABRIL;;EM FRENTE A FARMACIA DROGASIL/GIRADOURO DE SAN MARTIN;SAN MARTIN;;;COLISÃO;SEM VITIMAS;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-09-08;07:33:00;SEM VÍTIMA;FINALIZADA;COHAB;RUA ENGENHO NORUEGA;17;;;RUA ENGENHO NORUEGA;17;;COHAB;;SUBURBIO;CHOQUE OBJETO FIXO;VEICULO CHOCOU-SE COM UM MURO SE ENCONTRANDO ATRAVESSADO NA VIA;1;;;;;;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2019-09-08;07:37:00;COM VÍTIMA;FINALIZADA;COELHOS;RUA SAO GONCALO;160;RUA DOS COELHOS;AO LADO DA IGREJA DE SÃO GONÇALO;RUA SAO GONCALO;160;AO LADO DA IGREJA DE SÃO GONÇALO;COELHOS;;SUBURBIO;COLISÃO;COM UMA VITIMA AGUARDANDO SAMU;2;1;;;;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2019-09-08;11:06:00;SEM VÍTIMA;CANCELADA;AREIAS;AV CAPITAO GREGORIO DE CALDAS;393;;NA RUA DO BIG BOMPREÇO ANTIGO HIPER;AV CAPITAO GREGORIO DE CALDAS;393;NA RUA DO BIG BOMPREÇO ANTIGO HIPER;AREIAS;;SUBURBIO;COLISÃO;COLISÃO DE CAMINHÃO EM UM CARRO;1;;;;;;1;;;0;;;;;;;;;;;;;;
2019-09-08;11:42:00;SEM VÍTIMA;FINALIZADA;DOIS IRMÃOS;RUA DOIS IRMAOS;1060;;EM FRENTE AO PRÉDIO DA SDS;RUA DOIS IRMAOS;1060;EM FRENTE AO PRÉDIO DA SDS;DOIS IRMÃOS;;CIDADE;COLISÃO TRASEIRA;SEM VITIMAS;4;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa contínua;;
2019-09-08;12:02:00;COM VÍTIMA;FINALIZADA;DERBY;RUA BARAO DE GOIANA;496;RUA HENRIQUE DIAS;EM FRENTE AO COLEGIO DA PM;RUA BARAO DE GOIANA;496;EM FRENTE AO COLEGIO DA PM;DERBY;;;COLISÃO;COLISÃO COM DUAS VITIMAS ,SAMU ACIONADO;1;1;;;;;;;;2;;;;;;;;;;;;;;
2019-09-08;12:11:00;COM VÍTIMA;FINALIZADA;ENCRUZILHADA;AV BEBERIBE;335;RUA FERNANDO CESAR;EM FRENTE AO BANCO DO BRASIL;AV BEBERIBE;335;EM FRENTE AO BANCO DO BRASIL;ENCRUZILHADA;238;;ABALROAMENTO LONGITUDINAL;COM UMA VITIMA /SAMU NO LOCAL;1;1;;;;;;;;1;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;;
2019-09-08;13:32:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ANTONIO FALCAO;141;;EM FRENTE PLAZA ROYALE RESIDENCE;RUA ANTONIO FALCAO;141;EM FRENTE PLAZA ROYALE RESIDENCE;BOA VIAGEM;;;CHOQUE VEÍCULO PARADO;SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Outras;;Única;Faixa seccionada;;
2019-09-08;13:36:00;SEM VÍTIMA;FINALIZADA;SÃO JOSÉ;AV SUL;1290;;PRÓXIMO A RUA PACATUBA;AV SUL;1290;PRÓXIMO A RUA PACATUBA;SÃO JOSÉ;;CIDADE;ABALROAMENTO LONGITUDINAL;PAJERO X MOTO;1;1;;;;;;;;0;;Longo da via;Chuvoso;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2019-09-08;13:50:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;1099;;;RUA JOSE BONIFACIO;1099;;TORRE;;SUBURBIO;ABALROAMENTO LONGITUDINAL;AUTO X MOTO;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Perfeito estado;Não existe;Outras;40 km/h;Única;Canteiro central;;
2019-09-08;14:01:00;SEM VÍTIMA;CANCELADA;ESTÂNCIA;AV RECIFE;150;;ENF. A DISTRIBUIDORA EMBREPAR //SENTIDO CAXANGA;AV RECIFE;150;ENF. A DISTRIBUIDORA EMBREPAR //SENTIDO CAXANGA;ESTÂNCIA;621;;COLISÃO;ONIX X RENAULT;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-09-08;14:30:00;SEM VÍTIMA;FINALIZADA;;AV PERNAMBUCO;;AV RIO SAO FRANCISCO;EM FRENTE A JUNIOR GÁS;AV PERNAMBUCO;;EM FRENTE A JUNIOR GÁS;;;SUBURBIO;ABALROAMENTO LONGITUDINAL;SEM VITIMAS;1;;;;;1;;;;0;;;Bom;Não existe;Ilegível;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Não existe;;
2019-09-08;17:09:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;AV BEIRA RIO;400;;FRENTE AO Nº 400;AV BEIRA RIO;400;FRENTE AO Nº 400;ILHA DO LEITE;;CIDADE;ABALROAMENTO LONGITUDINAL;SIENA X MOTO OBS: VT 03 DA CTTU NO LOCAL A VITIMA TEVE CORIAÇOES MAIS INFORMOU QUE NAO VAI SER PRECISO ACIONAR BOMBEIRO E NEM SAMU;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Outras;;Dupla;Faixa seccionada;;
2019-09-08;18:31:00;SEM VÍTIMA;FINALIZADA;IBURA;RUA RIBEIRAO VERMELHO;138 B;RUA RIO PARANAIBA;;RUA RIBEIRAO VERMELHO;138 B;;IBURA;;SUBURBIO;COLISÃO TRASEIRA;GOL X AUTO;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Mal conservada;Não existe;Não há placas;;Dupla;Não existe;;
2019-09-08;21:48:00;SEM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;;;CLUBE DA FAZENDA;AV VEREADOR OTACILIO AZEVEDO;;CLUBE DA FAZENDA;NOVA DESCOBERTA;;SUBURBIO;CHOQUE VEÍCULO PARADO;ENTRE 2 AUTOS E MICRO ÔNIBUS. S/V;2;;;;;1;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal iluminada;Não existe;Outras;;Dupla;Faixa seccionada;;
2019-09-08;23:22:00;SEM VÍTIMA;FINALIZADA;TAMARINEIRA;EST VELHA DE AGUA FRIA;;AV PROFESSOR JOSE DOS ANJOS;DNOCS;EST VELHA DE AGUA FRIA;;DNOCS;TAMARINEIRA;306;SUBURBIO;ABALROAMENTO TRANSVERSAL;SIENA X CELTA;1;;;;;;;;;0;;Cruzamento;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa contínua;Faixa seccionada;
2019-09-09;00:12:00;SEM VÍTIMA;FINALIZADA;MANGABEIRA;AV NORTE;;;SUBIDA DA MANGABEIRA;AV NORTE;;SUBIDA DA MANGABEIRA;MANGABEIRA;96;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTO E MOTO, S/V.;1;1;;;;;;;;0;;Longo da via;Chuvoso;Sem defeito;Perfeito estado;Molhada;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Canteiro central;;
2019-09-09;00:12:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;AEROPORTO INTERNACIONAL DO RECIFE DOS GUARARAPES;AV MARECHAL MASCARENHAS DE MORAES;;AEROPORTO INTERNACIONAL DO RECIFE DOS GUARARAPES;IMBIRIBEIRA;;;COLISÃO TRASEIRA;ENGAVETAMENTO 3 AUTOS;3;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Única;Canteiro central;;
2019-09-09;01:37:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV DES JOSE NEVES;1037;;RESIDENCIAL MARIA TAVEIRA LINS;AV DES JOSE NEVES;1037;RESIDENCIAL MARIA TAVEIRA LINS;BOA VIAGEM;;CIDADE;CHOQUE VEÍCULO PARADO;MOTO X AUTO PASSEIO S/V;1;1;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;R-6a;50 km/h;Dupla;Canal;;
2019-09-09;05:45:00;SEM VÍTIMA;FINALIZADA;CAXANGÁ;AV JOAQUIM RIBEIRO;;RUA GASTAO VIDIGAL;;AV JOAQUIM RIBEIRO;;;CAXANGÁ;281;;ABALROAMENTO LONGITUDINAL;COLISÃO ENTRE AUTO E CAMINHÃO, S/V.;1;;;;;;1;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa seccionada;Canteiro central;
2019-09-09;07:36:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;RUA PROFESSOR CHAVES BATISTA;197;RUA EMILIANO BRAGA;GARDEN CENTER CAXANGÁ;RUA PROFESSOR CHAVES BATISTA;197;GARDEN CENTER CAXANGÁ;VÁRZEA;;;ABALROAMENTO LONGITUDINAL;;1;;;;;1;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Faixa seccionada;;
2019-09-09;08:01:00;SEM VÍTIMA;FINALIZADA;CORDEIRO;RUA PEREIRA DE MORAES;;RUA PAES CABRAL;ANGLO;RUA PEREIRA DE MORAES;;ANGLO;CORDEIRO;;;ABALROAMENTO TRANSVERSAL;COLISÃO SEM VITIMAS;2;;;;;;;;;0;;Cruzamento;Bom;Não existe;Não existente;Seca;Perfeito estado;Não existe;Não há placas;;;Não existe;;
2019-09-09;08:48:00;SEM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;RUA ITACARI;BANCO ITAÚ;AV MARECHAL MASCARENHAS DE MORAES;;BANCO ITAÚ;IMBIRIBEIRA;225;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO DE CAMINHONETE COM ÔNIBUS;1;;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;Canteiro central;;
2019-09-09;09:03:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA PROFESSOR AUGUSTO LINS E SILVA;187;RUA LUIZ PIMENTEL;;RUA PROFESSOR AUGUSTO LINS E SILVA;187;;BOA VIAGEM;;CIDADE;ABALROAMENTO LONGITUDINAL;SEM VITIMAS;2;;;;;;;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Placas Pare;;Dupla;Não existe;;
2019-09-09;09:54:00;SEM VÍTIMA;FINALIZADA;CASA AMARELA;RUA XAVANTES;150;RUA OSCAR DE BARROS;;RUA XAVANTES;150;;CASA AMARELA;;SUBURBIO;ABALROAMENTO TRANSVERSAL;SEM VITIMAS;1;1;;;;;;;;0;;Cruzamento;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;;Placas Pare;;Dupla;Não existe;;
2019-09-09;09:54:00;COM VÍTIMA;FINALIZADA;SÃO JOSÉ;RUA IMPERIAL;2218;;EM FRENTE AO MOTEL LUA DE MEL;RUA IMPERIAL;2218;EM FRENTE AO MOTEL LUA DE MEL;SÃO JOSÉ;;;ATROPELAMENTO;COLISÃO COM VITIMA A ESPERA DO SAMU;;1;;;1;;;;;1;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;50 km/h;Única;Faixa seccionada;;
2019-09-09;09:57:00;SEM VÍTIMA;FINALIZADA;BOA VIAGEM;AV CONSELHEIRO AGUIAR;1851;;POSTO DE POLICIAMENTO ( PPO);AV CONSELHEIRO AGUIAR;1851;POSTO DE POLICIAMENTO ( PPO);BOA VIAGEM;366;CIDADE;CHOQUE VEÍCULO PARADO;;1;;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;60 km/h;Única;Faixa contínua;;
2019-09-09;11:08:00;SEM VÍTIMA;FINALIZADA;CAMPO GRANDE;EST DE BELEM;564;RUA LARGA DO FEITOZA;;EST DE BELEM;564;;CAMPO GRANDE;;SUBURBIO;ABALROAMENTO LONGITUDINAL;SEM VITIMAS;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;R-6a;;Dupla;Faixa seccionada;;
2019-09-09;11:30:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;RUA AMARO GOMES POROCA;1985;RUA CORONEL PACHECO;EM FRENTE AO Nº 1985;RUA AMARO GOMES POROCA;1985;EM FRENTE AO Nº 1985;VÁRZEA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VITIMAS;1;;;;;1;;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;30 km/h;Dupla;Faixa contínua;;
2019-09-09;11:59:00;SEM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;AO LADO DA FACULDADE ESTACIO SENTIDO CARUARU;AV ENGENHEIRO ABDIAS DE CARVALHO;;AO LADO DA FACULDADE ESTACIO SENTIDO CARUARU;PRADO;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;Outras;60 km/h;Única;Faixa seccionada;;
2019-09-09;12:22:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;AV CONDE DA BOA VISTA;;RUA GERVASIO PIRES;SOB O SEMÁFORO Nº 024;AV CONDE DA BOA VISTA;;SOB O SEMÁFORO Nº 024;BOA VISTA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;1;;;;;1;;;;0;;Cruzamento;Bom;Sem defeito;Incompleta;Seca;Perfeito estado;Agente;;;Dupla;Faixa contínua;;
2019-09-09;12:37:00;SEM VÍTIMA;FINALIZADA;IPUTINGA;AV CAXANGA;;;BIG BOMPREÇO;AV CAXANGA;;BIG BOMPREÇO;IPUTINGA;333;SUBURBIO;ABALROAMENTO LONGITUDINAL;;;1;;;;1;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Agente;;;Dupla;Canteiro central;;
2019-09-09;12:46:00;SEM VÍTIMA;FINALIZADA;BAIRRO DO RECIFE;AV ALFREDO LISBOA;189;;SOBRE A FAIXA DE PEDESTRE Nº 189;AV ALFREDO LISBOA;189;SOBRE A FAIXA DE PEDESTRE Nº 189;BAIRRO DO RECIFE;;SUBURBIO;COLISÃO TRASEIRA;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;30 km/h;Única;Faixa seccionada;;
2019-09-09;12:49:00;SEM VÍTIMA;FINALIZADA;GRAÇAS;AV GOVERNADOR AGAMENON MAGALHAES;;;;AV GOVERNADOR AGAMENON MAGALHAES;;;GRAÇAS;;;COLISÃO TRASEIRA;COLISÃO S/VITIMAS ENTRE QUATRO CARROS;4;;;;;;;;;0;;Longo da via;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;;;Dupla;Faixa seccionada;Canal;
2019-09-09;12:51:00;SEM VÍTIMA;FINALIZADA;BOA VISTA;RUA AURORA;186;;EM FRENTE AO Nº 186;RUA AURORA;186;EM FRENTE AO Nº 186;BOA VISTA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;ÔNIBUS X AUTO. S/V;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal conservada;Não existe;Outras;;Única;Não existe;;
2019-09-09;12:52:00;SEM VÍTIMA;FINALIZADA;MADALENA;RUA SPORT CLUBE DO RECIFE;;;EM FRENTE AO SPORT CLUB DO RECIFE;RUA SPORT CLUBE DO RECIFE;;EM FRENTE AO SPORT CLUB DO RECIFE;MADALENA;;CIDADE;ABALROAMENTO LONGITUDINAL;;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Dupla;Canteiro central;;
2019-09-09;12:53:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA BARAO DE SOUZA LEAO;;;EM FRENTE AO SUPERMERCADO TREVO;RUA BARAO DE SOUZA LEAO;;EM FRENTE AO SUPERMERCADO TREVO;BOA VIAGEM;;;COLISÃO;COLISÃO SEM VÍTIMA;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-09-09;14:30:00;SEM VÍTIMA;FINALIZADA;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;;AV ENGENHEIRO ABDIAS DE CARVALHO;;;PRADO;;;ABALROAMENTO TRANSVERSAL;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;Longo da via;Bom;Não existe;Não existente;Seca;Mal conservada;Outros;Outras;60 km/h;Única;Faixa seccionada;;
2019-09-09;14:30:00;SEM VÍTIMA;FINALIZADA;VÁRZEA;AV CAXANGA;4474;RUA PAUL HARRIS;EM FRENTE A FARMÁCIA DROGASIL Nº 4474;AV CAXANGA;4474;EM FRENTE A FARMÁCIA DROGASIL Nº 4474;VÁRZEA;230;SUBURBIO;ABALROAMENTO LONGITUDINAL;ENTRE 2 AUTOS. S/V;2;;;;;;;;;0;;;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;R-6a;;Dupla;Faixa contínua;Faixa seccionada;Canteiro central
2019-09-09;14:53:00;SEM VÍTIMA;CANCELADA;BOA VIAGEM;RUA JOSE HIPOLITO CARDOSO;255;RUA JOAO CARDOSO AIRES;EM FRENTE A CROSS FIT UNBROKEN;RUA JOSE HIPOLITO CARDOSO;255;EM FRENTE A CROSS FIT UNBROKEN;BOA VIAGEM;;;COLISÃO;COLISÃO S/ VITIMAS ENTRE CAMINHÃO E AUTO;1;;;;;;1;;;0;;;;;;;;;;;;;;
2019-09-09;15:18:00;SEM VÍTIMA;FINALIZADA;JARDIM SÃO PAULO;RUA LEANDRO BARRETO;215;;IGREJA DOS SANTOS DOS ÚLTIMOS DIAS;RUA LEANDRO BARRETO;215;IGREJA DOS SANTOS DOS ÚLTIMOS DIAS;JARDIM SÃO PAULO;;SUBURBIO;COLISÃO TRASEIRA;COLISAO ENTRE AUTO E ONIBUS S/V;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Faixa de pedestre;Não há placas;;Dupla;;;
2019-09-09;15:22:00;COM VÍTIMA;CANCELADA;BOA VISTA;RUA DO HOSPICIO;;;PRÓXIMO A SERES;RUA DO HOSPICIO;;PRÓXIMO A SERES;BOA VISTA;;;ATROPELAMENTO;;;1;;;;;;;;1;;;;;;;;;;;;;;
2019-09-09;15:46:00;SEM VÍTIMA;FINALIZADA;SANTO AMARO;RUA TREZE DE MAIO;;AV NORTE;SOB O SEMÁFORO 036;RUA TREZE DE MAIO;;SOB O SEMÁFORO 036;SANTO AMARO;36;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;1;;;;;1;;;;0;;Cruzamento;Bom;Sem defeito;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;;Dupla;Canteiro central;;
2019-09-09;15:49:00;SEM VÍTIMA;FINALIZADA;DERBY;AV GOVERNADOR AGAMENON MAGALHAES;;;EM FRENTE AO HAPVIDA (VIA PRINCIPAL);AV GOVERNADOR AGAMENON MAGALHAES;;EM FRENTE AO HAPVIDA (VIA PRINCIPAL);DERBY;;;COLISÃO TRASEIRA;COLISÃO S/VITIMAS ENTRE UM AUTO E UM CAMINHÃO;1;;;;;;1;;;0;;;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;Não há placas;60 km/h;Única;Faixa seccionada;;
2019-09-09;16:11:00;SEM VÍTIMA;FINALIZADA;ESTÂNCIA;RUA SAO MIGUEL;2149;;BEZERRA REBOQUE;RUA SAO MIGUEL;2149;BEZERRA REBOQUE;ESTÂNCIA;;SUBURBIO;ABALROAMENTO LONGITUDINAL;COLISAO ENTRE CAMINHAO E AUTOS S/V;1;;;;;;1;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Não existe;;;Dupla;Faixa seccionada;;
2019-09-09;16:23:00;SEM VÍTIMA;FINALIZADA;ILHA DO LEITE;RUA PAISSANDU;;AV GOVERNADOR AGAMENON MAGALHAES;AO LADO DO BANCO SAFRA;RUA PAISSANDU;;AO LADO DO BANCO SAFRA;ILHA DO LEITE;;;COLISÃO;COLISAO ENTRE DOIS AUTOS S/V;2;;;;;;;;;0;;;;;;;;;;;;;;
2019-09-09;16:47:00;SEM VÍTIMA;FINALIZADA;SANTO ANTÔNIO;RUA PRINCESA IZABEL;;;SOBRE A PONTE PRINCESA IZABEL;RUA PRINCESA IZABEL;;SOBRE A PONTE PRINCESA IZABEL;SANTO ANTÔNIO;;;ABALROAMENTO LONGITUDINAL;COLISÃO SEM VÍTIMA;1;;;;;1;;;;0;;Longo da via;Bom;Não existe;Perfeito estado;Seca;Perfeito estado;Outros;;;Dupla;Faixa contínua;;
2019-09-09;16:47:00;COM VÍTIMA;FINALIZADA;TORRE;RUA SOUZA BANDEIRA;11;;EM FRENTE A LOJA BOMBONS E CIA;RUA SOUZA BANDEIRA;11;EM FRENTE A LOJA BOMBONS E CIA;TORRE;;;ATROPELAMENTO;ATROPELAMENTO;1;;;;1;;;;;1;;Longo da via;Bom;Não existe;Incompleta;Seca;Mal conservada;Outros;Outras;30 km/h;Dupla;Não existe;;
